126	4165	6
126	4286	10
127	1211	8
127	1424	6
127	1609	8
127	1869	6
127	2532	10
127	3104	10
127	4694	6
127	5033	2
132	121	4
132	307	10
132	310	10
132	926	8
132	1205	8
132	2613	4
136	124	10
136	245	10
136	1142	6
136	2146	10
136	2711	8
136	2771	10
137	125	8
137	273	10
137	657	10
137	1525	10
137	2103	4
137	2814	8
137	3347	8
137	3896	10
143	30	10
143	1760	10
143	1919	8
143	2239	10
143	2481	10
143	4041	10
143	5155	10
160	5	10
160	25	10
160	43	10
160	46	10
160	50	10
160	60	10
160	65	10
160	87	10
160	89	10
160	91	10
160	101	10
160	120	10
160	124	10
160	126	10
160	142	10
160	155	10
160	180	10
160	205	10
160	209	10
160	229	10
160	236	10
160	268	10
160	278	10
160	303	10
160	333	10
160	351	10
160	353	10
160	396	10
160	414	10
160	422	10
160	446	10
160	449	10
160	462	10
160	484	10
160	512	10
160	547	10
160	577	10
160	635	10
160	653	10
160	663	10
160	718	10
160	771	10
160	799	10
160	807	10
160	827	10
160	830	10
160	873	10
160	895	10
160	901	10
160	915	10
160	978	10
160	990	10
160	1008	10
160	1011	10
160	1016	10
160	1042	10
160	1051	10
160	1052	10
160	1128	10
160	1167	10
160	1169	10
160	1175	10
160	1195	10
160	1196	10
160	1200	10
160	1206	10
160	1241	10
160	1245	10
160	1267	10
160	1273	10
160	1291	10
160	1320	10
160	1341	10
160	1345	10
160	1353	10
160	1397	10
160	1403	10
160	1429	10
160	1439	10
160	1443	10
160	1450	10
160	1468	10
160	1496	10
160	1507	10
160	1510	10
160	1511	10
160	1516	10
160	1560	10
160	1575	10
160	1587	10
160	1603	10
160	1611	10
160	1629	10
160	1648	10
160	1670	10
160	1671	10
160	1680	10
160	1690	10
160	1708	10
160	1718	10
160	1722	10
160	1737	10
160	1765	10
160	1783	10
160	1827	10
160	1853	10
160	1885	10
160	1903	10
160	1945	10
160	1950	10
160	1957	10
160	1963	10
160	1976	10
160	1993	10
160	2012	10
160	2028	10
160	2117	10
160	2138	10
160	2163	10
160	2164	10
160	2183	10
160	2208	10
160	2214	10
160	2225	10
160	2235	10
160	2334	10
160	2367	10
160	2368	10
160	2377	10
160	2390	10
160	2403	10
160	2409	10
160	2414	10
160	2417	10
160	2418	10
160	2427	10
160	2433	10
160	2435	10
160	2444	10
160	2480	10
160	2490	10
160	2497	10
160	2501	10
160	2503	10
160	2510	10
160	2526	10
160	2537	10
160	2553	10
160	2589	10
160	2590	10
160	2599	10
160	2623	10
160	2632	10
160	2634	10
160	2639	10
160	2645	10
160	2652	10
160	2655	10
160	2680	10
160	2688	10
160	2701	10
160	2729	10
160	2761	10
160	2782	10
160	2791	10
160	2795	10
160	2804	10
160	2827	10
160	2851	10
160	2862	10
160	2863	10
160	2870	10
160	2873	10
160	2891	10
160	2940	10
160	2952	10
160	3000	10
160	3005	10
160	3058	10
160	3080	10
160	3094	10
160	3113	10
160	3118	10
160	3133	10
160	3141	10
160	3152	10
160	3156	10
160	3172	10
160	3197	10
160	3199	10
160	3202	10
160	3233	10
160	3255	10
160	3256	10
160	3287	10
160	3290	10
160	3305	10
160	3333	10
160	3354	10
160	3368	10
160	3382	10
160	3409	10
160	3423	10
160	3460	10
160	3489	10
160	3506	10
160	3515	10
160	3544	10
160	3562	10
160	3574	10
160	3597	10
160	3610	10
160	3630	10
160	3657	10
160	3689	10
160	3744	10
160	3801	10
160	3823	10
160	3832	10
160	3859	10
160	3883	10
160	3893	10
160	3917	10
160	3919	10
160	3946	10
160	3949	10
160	3966	10
160	4000	10
160	4040	10
160	4045	10
160	4083	10
160	4092	10
160	4112	10
160	4115	10
160	4165	10
160	4167	10
160	4197	10
160	4264	10
160	4275	10
160	4308	10
160	4312	10
160	4314	10
160	4320	10
160	4342	10
160	4359	10
160	4367	10
160	4373	10
160	4375	10
160	4397	10
160	4417	10
160	4457	10
160	4474	10
160	4504	10
160	4511	10
160	4524	10
160	4527	10
160	4545	10
160	4558	10
160	4589	10
160	4594	10
160	4599	10
160	4624	10
160	4627	10
160	4629	10
160	4660	10
160	4716	10
160	4780	10
160	4837	10
160	4882	10
160	4892	10
160	4901	10
160	5008	10
160	5017	10
160	5066	10
160	5083	10
160	5096	10
160	5150	10
160	5153	10
160	5178	10
160	5378	10
160	5406	10
162	144	8
162	250	10
162	501	10
162	766	10
162	902	10
162	1360	8
162	1591	8
162	1612	10
162	1953	10
162	1965	10
162	2038	8
162	2415	10
162	2491	8
162	3396	10
162	3803	10
162	3829	8
162	3882	10
162	3893	8
162	4244	8
164	146	8
164	678	8
164	688	8
164	1030	8
164	1269	10
164	4299	6
164	4390	8
164	5110	10
166	123	10
166	148	10
166	305	8
166	325	8
166	475	10
166	658	8
166	925	10
166	941	10
166	969	10
166	1122	10
166	1306	10
166	1728	8
166	1730	10
166	2533	10
174	155	8
174	904	6
174	2622	6
174	4683	10
175	106	8
175	151	10
175	302	10
175	793	10
175	855	10
175	966	10
175	1205	8
175	2036	10
175	2043	6
175	2229	8
175	2374	10
175	2976	10
175	3108	8
175	3501	6
175	3691	10
180	160	4
180	1431	8
180	1453	10
180	1768	10
180	2223	10
180	2260	10
180	2392	10
180	2468	10
180	2588	10
180	5309	10
192	44	10
192	149	10
192	768	10
192	1528	6
192	2006	10
192	3273	10
198	23	8
198	174	10
198	297	8
198	840	8
198	1747	10
202	178	8
202	444	10
202	3367	10
202	4543	10
202	4860	8
220	167	6
220	191	8
220	300	8
220	474	6
220	759	8
220	1150	8
220	1379	6
220	1878	10
220	5251	10
224	194	10
224	196	8
224	305	10
224	1189	10
224	1583	8
224	3100	8
228	197	10
228	2488	10
228	2647	10
228	3106	10
228	3544	10
229	149	10
229	184	10
229	198	10
229	539	10
229	1058	10
229	1303	8
229	1354	6
229	1389	8
229	1468	10
229	1874	10
229	1929	10
229	2044	8
231	200	10
231	413	10
231	688	10
231	1167	10
231	1703	10
231	2061	10
231	2366	8
231	2673	10
231	2924	10
231	3501	10
231	4468	8
234	107	10
234	145	10
234	203	8
234	590	10
234	1033	8
234	2172	10
234	2397	8
241	210	10
241	410	10
241	526	10
241	535	8
241	566	8
241	597	10
241	617	8
241	810	8
241	1400	10
241	1452	10
241	1524	10
241	1611	8
241	1674	10
241	1928	10
241	2152	8
241	2216	8
241	2229	8
241	2322	10
241	2433	8
241	2602	8
241	2655	8
241	2850	10
241	3122	10
241	3223	8
241	3469	10
241	3635	8
241	3950	8
241	4224	8
241	4262	8
241	4497	6
249	11	8
249	82	6
249	871	10
249	1001	10
249	1259	10
249	1554	8
249	1700	8
249	1703	10
249	1749	10
249	2168	4
249	3037	2
249	3100	10
249	3472	10
249	3567	8
249	3657	8
249	4550	8
249	4615	10
249	4618	8
250	3	10
250	28	10
250	76	2
250	205	4
250	216	10
250	229	10
250	368	10
250	400	10
250	586	6
250	653	6
250	665	10
250	701	10
250	733	8
250	1045	8
250	1181	10
250	1309	4
250	1439	6
250	1440	10
250	1757	6
250	2161	10
250	2171	10
250	2634	6
250	2717	4
250	2758	10
250	2802	10
250	3252	6
250	4115	6
250	4286	6
250	4602	10
251	4	10
251	217	10
251	223	8
251	245	10
251	306	10
251	359	10
251	653	10
251	941	10
251	1941	8
251	2002	10
251	2350	10
251	3252	10
251	4964	10
256	221	10
256	456	8
256	742	4
256	775	10
256	815	8
256	1258	8
256	1316	10
256	1378	8
256	2415	10
256	2467	10
256	3771	10
256	4867	10
260	77	10
260	85	10
260	166	10
260	225	10
260	299	10
260	843	10
260	2010	10
260	2126	10
260	2784	10
276	75	10
276	125	8
276	354	10
276	1099	10
276	1144	10
276	1155	8
276	1167	8
276	1206	6
276	1378	10
276	1434	10
276	1733	8
276	2482	10
276	3286	10
277	63	10
277	66	10
277	238	8
277	325	10
277	930	10
277	1408	10
279	93	10
279	2301	10
279	2385	10
279	2478	10
279	2534	6
279	3084	10
282	6	10
282	52	10
282	116	10
282	155	8
282	212	10
282	240	10
282	242	10
282	286	10
282	369	10
282	380	10
282	404	10
282	476	10
282	489	10
282	555	10
282	563	10
282	564	8
282	581	10
282	692	10
282	722	10
282	740	10
282	781	8
282	811	10
282	1015	10
282	1021	10
282	1065	8
282	1091	10
282	1158	10
282	1168	10
282	1225	10
282	1281	10
282	1343	10
282	1421	10
282	1433	10
282	1500	10
282	1504	8
282	1555	10
282	1574	10
282	1619	8
282	1679	10
282	1750	10
282	1767	10
282	1868	10
282	1876	10
282	1926	10
282	1940	8
282	1980	10
282	1982	10
282	1989	8
282	2005	10
282	2012	10
282	2014	10
282	2084	10
282	2116	10
282	2128	10
282	2138	10
282	2142	10
282	2149	10
282	2198	10
282	2278	10
282	2293	8
282	2327	8
282	2328	8
282	2337	10
282	2341	8
282	2412	10
282	2429	10
282	2455	8
282	2481	10
282	2541	10
282	2577	10
282	2613	10
282	2631	10
282	2635	8
282	2744	10
282	2775	10
282	2798	8
282	2885	10
282	2890	10
282	2918	10
282	2924	10
282	2995	10
282	3037	10
282	3045	8
282	3076	10
282	3099	8
282	3127	10
282	3142	10
282	3229	8
282	3234	8
282	3245	10
282	3333	10
282	3382	8
282	3469	10
282	3470	10
282	3521	10
282	3556	8
282	3568	8
282	3579	8
282	3584	10
282	3603	10
282	3606	10
282	3732	10
282	3734	10
282	3744	10
282	3765	10
282	3851	8
282	3859	10
282	3987	10
282	4033	10
282	4053	10
282	4057	10
282	4145	10
282	4152	10
282	4165	8
282	4326	10
282	4331	10
282	4474	8
282	4543	10
282	4568	10
282	4594	10
282	4699	10
282	4724	10
282	4804	8
282	4845	10
282	5120	10
282	5297	8
282	5336	10
282	5350	8
287	4	8
287	247	10
287	379	10
287	457	10
287	1040	10
287	1141	10
287	1786	10
287	2709	10
290	250	6
290	262	8
290	318	10
290	468	10
290	1206	10
290	1345	10
290	1475	10
290	2148	10
290	2466	6
295	252	10
295	1556	4
295	1607	8
295	2025	10
295	2365	4
295	2397	10
295	2644	8
295	3027	6
295	4483	10
302	258	10
302	543	10
302	1247	10
302	1303	10
302	1840	10
306	262	10
306	318	8
306	1173	10
306	1182	8
306	2151	8
306	2253	10
307	36	10
307	51	8
307	227	6
307	236	10
307	775	10
307	964	8
307	979	10
307	986	8
307	1302	10
307	1407	8
307	1640	10
307	1984	10
307	2024	10
307	2068	6
307	3223	10
309	264	10
309	2367	10
309	2411	8
309	3011	10
309	3616	8
309	4127	10
309	4600	10
312	51	8
312	301	8
312	495	10
312	502	10
312	2009	10
312	2441	10
312	3337	10
312	3959	10
313	28	8
313	64	10
313	86	8
313	89	10
313	286	10
313	447	10
313	549	8
313	996	10
313	1127	8
313	1586	10
313	2820	10
313	3219	8
313	3700	6
315	268	8
315	1265	10
315	2123	8
315	3005	10
315	3361	8
315	3799	6
317	50	10
317	62	10
317	173	10
317	235	10
317	246	10
317	270	8
317	284	10
317	385	8
317	444	8
317	464	10
317	500	8
317	550	10
317	556	10
317	637	8
317	645	10
317	721	8
317	834	8
317	835	10
317	998	10
317	1095	10
317	1100	10
317	1208	10
317	1387	10
317	1417	8
317	1594	10
317	1605	6
317	1626	8
317	1816	10
317	1909	10
317	1920	10
317	2017	10
317	2264	10
317	2302	8
317	2319	8
317	2328	10
317	2397	10
317	2517	8
317	2670	10
317	2735	10
317	2744	10
317	2882	8
317	2983	10
317	3028	10
317	3104	8
317	3149	6
317	3296	10
317	3308	10
317	3317	8
317	3378	10
317	3403	10
317	3426	8
317	3433	10
317	3564	8
317	3699	10
317	3744	10
317	3766	10
317	3864	10
317	3865	10
317	4042	8
317	4057	8
317	4345	8
317	4461	10
317	4514	10
317	4616	8
317	4644	8
317	4751	10
317	4788	8
317	4833	10
317	5253	8
317	5394	8
325	118	10
325	1160	8
325	2479	10
325	2780	8
325	3696	10
325	3747	10
328	21	8
328	247	10
328	277	10
328	747	10
328	1284	8
328	1863	10
328	2026	8
328	3180	8
328	3732	10
328	4341	8
329	278	10
329	739	10
329	810	10
329	1974	10
329	2292	10
329	3111	10
329	3267	10
329	3676	10
332	34	8
332	281	10
332	1267	10
332	1676	10
332	2005	10
332	2103	10
332	2409	10
334	283	10
334	1586	10
334	1831	10
334	2049	10
334	3435	10
334	3616	8
339	177	10
339	201	8
339	205	10
339	263	10
339	287	8
339	620	8
339	905	6
339	981	10
343	42	10
343	53	10
343	71	10
343	96	10
343	236	10
343	278	10
343	291	10
343	310	10
343	362	8
343	544	10
343	544	10
343	628	8
343	742	8
343	744	10
343	764	10
343	782	10
343	851	10
343	885	10
343	901	6
343	935	10
343	1043	10
343	1103	8
343	1106	10
343	1157	10
343	1164	10
343	1263	10
343	1440	10
343	1517	10
343	1528	10
343	1540	10
343	1579	10
343	1612	10
343	1632	10
343	1658	10
343	1685	10
343	1688	10
343	1711	10
343	1729	10
343	1829	10
343	1841	10
343	1916	10
343	1950	10
343	1964	10
343	1986	10
343	2060	10
343	2096	10
343	2288	10
343	2355	10
343	2394	8
343	2505	10
343	2527	8
343	2647	10
343	2741	10
343	2771	10
343	2797	10
343	2883	10
343	2961	10
343	3045	10
343	3161	10
343	3353	10
343	3760	10
343	3799	10
343	3965	10
343	3984	10
343	4115	10
343	4296	10
343	4602	10
343	5017	10
344	54	8
344	148	10
344	174	10
344	180	8
344	292	10
344	312	10
344	333	8
344	343	10
344	384	10
344	421	8
344	468	10
344	535	8
344	760	10
344	786	10
344	816	8
344	1097	8
344	1139	10
344	1151	10
344	1260	10
344	1337	8
344	1341	8
344	1368	8
344	1870	10
344	2116	8
344	2227	10
344	2303	6
344	2364	10
344	2444	10
344	2464	10
344	2497	10
344	2918	10
344	2928	10
344	3001	8
344	3080	10
344	3181	8
344	3199	10
344	3537	8
344	3543	10
344	3671	10
344	4178	6
344	4616	10
344	4632	6
344	4748	4
344	4767	10
357	304	8
357	393	8
357	507	10
357	799	10
357	1065	8
357	1175	10
357	1286	10
357	1899	10
357	2040	8
357	2269	10
357	2479	10
357	2652	10
357	2863	8
357	3030	10
357	3144	10
357	3332	6
357	3489	10
357	3603	10
357	3656	8
357	3732	8
357	3738	10
357	3749	10
357	3851	8
357	4476	8
358	305	10
358	408	10
358	855	8
358	1068	10
358	1121	10
358	1259	10
358	1604	10
358	1809	10
358	2160	10
358	2415	10
358	2621	10
358	3494	10
358	3682	10
364	197	10
364	310	8
364	451	10
364	516	8
364	2033	8
364	2247	10
364	3799	10
364	4147	10
367	312	10
367	410	10
367	469	10
367	497	10
367	551	10
367	750	10
367	871	10
367	993	10
367	1153	10
367	1206	10
367	1265	10
367	1342	10
367	1397	10
367	1411	10
367	1590	10
367	1800	10
367	1812	10
367	1859	10
367	1969	8
367	2099	10
367	2262	10
367	2366	10
367	2397	10
367	2487	10
367	2575	10
367	2663	10
367	2861	8
367	3054	10
367	3429	8
367	4082	10
367	4198	10
367	4460	10
367	4506	10
367	4708	8
367	5501	10
368	36	10
368	313	10
368	1087	10
368	1829	10
368	3059	10
369	3	10
369	158	10
369	283	10
369	314	8
369	416	10
369	445	10
369	465	10
369	467	10
369	611	6
369	653	10
369	752	10
369	1388	10
369	1858	8
369	2195	10
369	2286	10
369	2394	8
369	2639	6
369	2669	10
369	3146	10
369	3304	8
369	3445	8
369	3759	10
369	3869	8
369	4083	10
369	4797	8
369	5210	10
375	13	8
375	148	10
375	158	10
375	287	10
375	305	10
375	319	10
375	432	10
375	654	8
375	920	10
375	938	10
375	1897	10
375	3557	8
375	3582	10
375	4191	10
379	321	8
379	746	10
379	807	10
379	899	8
379	916	10
379	1060	8
379	1491	8
379	2182	10
379	2269	10
379	2415	10
379	2636	8
379	2719	8
379	3164	8
379	3283	10
379	3458	8
379	3590	8
379	3706	10
379	4192	10
379	5517	10
388	247	10
388	266	8
388	327	10
388	1047	10
388	2009	8
389	3748	8
389	3983	10
389	5522	10
393	201	10
393	331	10
393	438	8
393	566	10
393	709	8
393	915	6
393	917	10
393	2254	10
393	3216	8
400	22	10
400	334	10
400	1829	10
400	2698	10
400	2715	10
400	3108	10
400	4374	10
404	45	8
404	146	10
404	337	10
404	385	10
404	386	10
404	622	8
404	775	8
404	844	10
404	916	8
404	1097	10
404	1337	10
404	1426	10
404	1560	8
404	1656	10
404	1827	8
404	1839	10
404	1849	8
404	1951	10
404	1974	10
404	2013	8
404	2014	10
404	2267	10
404	2356	8
404	2390	8
404	2416	8
404	2429	8
404	2438	8
404	2449	8
404	2480	10
404	2553	10
404	2616	10
404	2636	10
404	2719	10
404	2788	8
404	2827	10
404	3120	10
404	3200	10
404	3277	8
404	3322	10
404	3351	8
404	3753	10
404	3838	8
404	3878	8
404	4205	10
404	4315	10
404	5069	8
404	5181	8
409	341	10
409	996	10
409	1461	10
409	1474	10
409	1597	10
409	2530	10
409	2602	10
409	2820	8
409	2859	10
409	3864	10
409	4323	8
409	5181	10
412	343	6
412	752	10
412	915	8
412	1326	8
412	1733	8
412	2798	8
412	3354	10
412	3469	10
412	3514	10
412	3561	8
412	4974	10
416	344	10
416	471	10
416	1007	10
416	1041	10
416	1272	8
416	1809	8
416	2568	10
416	2587	10
416	2763	6
416	2815	10
416	2870	10
416	4203	8
416	4478	10
417	194	6
417	245	6
417	247	6
417	345	10
417	433	8
417	638	8
417	836	10
417	859	8
417	1256	6
417	1277	10
419	4	10
419	9	8
419	88	10
419	347	10
419	2004	6
419	2382	10
420	80	6
420	139	6
420	185	8
420	348	6
420	728	8
420	1061	8
420	2681	10
420	2775	8
427	61	8
427	354	10
427	1252	10
427	1427	10
427	3244	10
427	3783	10
433	227	10
433	299	10
433	359	10
433	458	10
433	674	8
433	776	8
433	888	8
433	993	10
433	996	8
433	1024	10
433	1206	10
433	1525	10
433	2376	10
433	2791	8
433	2882	10
435	121	8
435	196	6
435	206	8
435	310	6
435	337	8
435	361	8
435	378	6
435	379	8
435	567	10
435	581	8
435	708	8
435	775	8
435	849	8
435	916	8
435	989	8
435	1261	10
435	1355	8
435	1455	6
435	1612	8
435	1874	10
435	1973	10
435	2223	10
435	2308	6
435	2579	6
435	2602	10
435	2843	6
435	2859	8
435	3007	8
435	3813	6
435	3816	10
437	362	10
437	374	10
437	1706	10
437	1973	8
437	2576	8
442	208	10
442	366	10
442	1150	10
442	2326	8
442	2455	8
442	3022	10
451	373	10
451	416	10
451	431	10
451	631	8
451	655	10
451	790	10
451	1308	8
451	1811	10
451	2099	10
451	2883	8
451	2973	10
451	3145	8
451	3665	8
451	4495	10
451	5076	8
454	52	10
454	146	10
454	174	10
454	193	8
454	196	8
454	214	10
454	376	10
454	430	10
454	448	10
454	728	10
454	1167	10
454	1188	10
454	1227	10
454	1800	10
454	2173	10
454	2186	10
454	2324	10
454	2489	8
454	2501	8
454	2970	6
454	3272	10
454	3345	10
454	3734	10
454	3801	10
454	3959	10
454	4116	10
454	5008	10
455	224	10
455	241	8
455	377	4
455	425	10
455	474	6
455	3109	8
456	82	10
456	129	6
456	178	10
456	344	10
456	378	10
456	677	10
456	774	10
456	825	8
456	866	10
456	1214	10
456	1283	10
456	1378	10
456	1454	8
456	1553	10
456	1889	8
456	2269	10
456	2527	10
456	2551	10
456	2586	10
456	2596	8
456	2714	8
456	3149	10
456	3218	8
456	3250	8
456	3361	8
456	3433	8
456	4029	10
456	4375	10
457	6	10
457	200	8
457	214	10
457	479	10
457	2922	10
457	3296	10
457	3638	6
457	3899	10
463	381	8
463	534	10
463	967	6
463	2115	10
463	2410	10
463	3904	6
463	4461	6
468	383	8
468	677	10
468	766	6
468	1169	10
468	3296	10
468	3435	8
469	384	8
469	535	6
469	955	10
469	1304	10
469	1548	8
469	1876	8
469	2227	10
469	2305	6
469	2986	8
469	3931	10
469	4459	8
472	386	10
472	408	8
472	522	4
472	535	8
472	2305	4
478	102	10
478	478	10
478	1164	10
478	1272	8
478	1342	8
483	70	10
483	82	4
483	261	10
483	304	10
483	315	10
483	351	10
483	391	6
483	766	10
483	1110	8
483	1678	10
483	1732	8
483	2568	8
483	2709	10
483	2877	10
483	3437	8
483	3688	6
486	245	8
486	281	10
486	393	10
486	1197	8
486	1268	10
486	1916	8
486	2873	10
488	395	8
488	1138	10
488	2096	8
488	2602	6
488	2714	8
490	16	8
490	28	10
490	64	8
490	82	10
490	87	10
490	88	6
490	106	10
490	120	10
490	149	10
490	198	10
490	201	8
490	206	4
490	207	8
490	214	10
490	250	10
490	335	10
490	336	10
490	351	10
490	360	10
490	376	10
490	392	8
490	392	8
490	479	10
490	518	6
